t 1 2 3 4 5 6 7 8 9 jE0007 jF0201 jF0003 jF0003 jF0501 jF0703 jV0008 
5.894 0.600214 0 0.60056 0 0.636 0.636 0.636 0.636 0.600214 0.00495 -0.00495 0 5e-05 0.005 0.005 0.00495
5.896 0.600214 0 0.60056 0 0.624 0.624 0.624 0.624 0.600214 0.00495 -0.00495 0 5e-05 0.005 0.005 0.00495
5.898 0.600214 0 0.60056 0 0.612 0.612 0.612 0.612 0.600214 0.00495 -0.00495 0 5e-05 0.005 0.005 0.00495
5.9 0.600211 0 0.600554 0 0.6 0.6 0.6 0.6 0.600211 0.00490341 -0.00491482 9.22661e-07 5e-05 0.00496482 0.00495387 0.00491482
5.902 0.600073 0 0.600415 0 0.588 0.588 0.588 0.588 0.600073 0.00390505 -0.00293789 2.0692e-05 5e-05 0.00298789 0.0039654 0.00293789
5.904 0.594412 0 0.600277 0 0.576 0.576 0.576 0.576 0.594412 0.0029067 -0.00188137 4.04613e-05 5e-05 0.00193137 0.00297693 0.00188137
5.906 0.582647 0 0.600138 0 0.564 0.564 0.564 0.564 0.582647 0.00190835 -0.00184216 6.02307e-05 5e-05 0.00189216 0.00198847 0.00184216
5.908 0.570882 0 0.6 0 0.552 0.552 0.552 0.552 0.570882 0.00091 -0.00180294 8e-05 5e-05 0.00185294 0.001 0.00180294
5.91 0.559118 0 0.588235 0 0.54 0.54 0.54 0.54 0.559118 0.000890196 -0.00176373 8.03922e-05 5e-05 0.00181373 0.000980392 0.00176373
5.912 0.547353 0 0.576471 0 0.528 0.528 0.528 0.528 0.547353 0.000870392 -0.00172451 8.07843e-05 5e-05 0.00177451 0.000960784 0.00172451
5.914 0.535588 0 0.564706 0 0.516 0.516 0.516 0.516 0.535588 0.000850588 -0.00168529 8.11765e-05 5e-05 0.00173529 0.000941176 0.00168529
5.916 0.523824 0 0.552941 0 0.504 0.504 0.504 0.504 0.523824 0.000830784 -0.00164608 8.15686e-05 5e-05 0.00169608 0.000921569 0.00164608
5.918 0.512059 0 0.541176 0 0.492 0.492 0.492 0.492 0.512059 0.00081098 -0.00160686 8.19608e-05 5e-05 0.00165686 0.000901961 0.00160686
5.92 0.500294 0 0.529412 0 0.48 0.48 0.48 0.48 0.500294 0.000791176 -0.00156765 8.23529e-05 5e-05 0.00161765 0.000882353 0.00156765
5.922 0.488529 0 0.517647 0 0.468 0.468 0.468 0.468 0.488529 0.000771373 -0.00152843 8.27451e-05 5e-05 0.00157843 0.000862745 0.00152843
5.924 0.476765 0 0.505882 0 0.456 0.456 0.456 0.456 0.476765 0.000751569 -0.00148922 8.31373e-05 5e-05 0.00153922 0.000843137 0.00148922
5.926 0.465 0 0.494118 0 0.444 0.444 0.444 0.444 0.465 0.000731765 -0.00145 8.35294e-05 5e-05 0.0015 0.000823529 0.00145
5.928 0.453235 0 0.482353 0 0.432 0.432 0.432 0.432 0.453235 0.000711961 -0.00141078 8.39216e-05 5e-05 0.00146078 0.000803922 0.00141078
5.93 0.441471 0 0.470588 0 0.42 0.42 0.42 0.42 0.441471 0.000692157 -0.00137157 8.43137e-05 5e-05 0.00142157 0.000784314 0.00137157
5.932 0.429706 0 0.458824 0 0.408 0.408 0.408 0.408 0.429706 0.000672353 -0.00133235 8.47059e-05 5e-05 0.00138235 0.000764706 0.00133235
5.934 0.417941 0 0.447059 0 0.396 0.396 0.396 0.396 0.417941 0.000652549 -0.00129314 8.5098e-05 5e-05 0.00134314 0.000745098 0.00129314
5.936 0.406176 0 0.435294 0 0.384 0.384 0.384 0.384 0.406176 0.000632745 -0.00125392 8.54902e-05 5e-05 0.00130392 0.00072549 0.00125392
5.938 0.394412 0 0.423529 0 0.372 0.372 0.372 0.372 0.394412 0.000612941 -0.00121471 8.58824e-05 5e-05 0.00126471 0.000705882 0.00121471
5.94 0.382647 0 0.411765 0 0.36 0.36 0.36 0.36 0.382647 0.000593137 -0.00117549 8.62745e-05 5e-05 0.00122549 0.000686275 0.00117549
5.942 0.370882 0 0.4 0 0.348 0.348 0.348 0.348 0.370882 0.000573333 -0.00113627 8.66667e-05 5e-05 0.00118627 0.000666667 0.00113627
5.944 0.359118 0 0.388235 0 0.336 0.336 0.336 0.336 0.359118 0.000553529 -0.00109706 8.70588e-05 5e-05 0.00114706 0.000647059 0.00109706
5.946 0.347353 0 0.376471 0 0.324 0.324 0.324 0.324 0.347353 0.000533725 -0.00105784 8.7451e-05 5e-05 0.00110784 0.000627451 0.00105784
5.948 0.335588 0 0.364706 0 0.312 0.312 0.312 0.312 0.335588 0.000513922 -0.00101863 8.78431e-05 5e-05 0.00106863 0.000607843 0.00101863
5.95 0.323824 0 0.352941 0 0.3 0.3 0.3 0.3 0.323824 0.000494118 -0.000979412 8.82353e-05 5e-05 0.00102941 0.000588235 0.000979412
5.952 0.312059 0 0.341176 0 0.288 0.288 0.288 0.288 0.312059 0.000474314 -0.000940196 8.86275e-05 5e-05 0.000990196 0.000568627 0.000940196
5.954 0.300294 0 0.329412 0 0.276 0.276 0.276 0.276 0.300294 0.00045451 -0.00090098 8.90196e-05 5e-05 0.00095098 0.00054902 0.00090098
5.956 0.288529 0 0.317647 0 0.264 0.264 0.264 0.264 0.288529 0.000434706 -0.000861765 8.94118e-05 5e-05 0.000911765 0.000529412 0.000861765
5.958 0.276765 0 0.305882 0 0.252 0.252 0.252 0.252 0.276765 0.000414902 -0.000822549 8.98039e-05 5e-05 0.000872549 0.000509804 0.000822549
5.96 0.265 0 0.294118 0 0.24 0.24 0.24 0.24 0.265 0.000395098 -0.000783333 9.01961e-05 5e-05 0.000833333 0.000490196 0.000783333
5.962 0.253235 0 0.282353 0 0.228 0.228 0.228 0.228 0.253235 0.000375294 -0.000744118 9.05882e-05 5e-05 0.000794118 0.000470588 0.000744118
5.964 0.241471 0 0.270588 0 0.216 0.216 0.216 0.216 0.241471 0.00035549 -0.000704902 9.09804e-05 5e-05 0.000754902 0.00045098 0.000704902
5.966 0.229706 0 0.258824 0 0.204 0.204 0.204 0.204 0.229706 0.000335686 -0.000665686 9.13725e-05 5e-05 0.000715686 0.000431373 0.000665686
5.968 0.217941 0 0.247059 0 0.192 0.192 0.192 0.192 0.217941 0.000315882 -0.000626471 9.17647e-05 5e-05 0.000676471 0.000411765 0.000626471
5.97 0.206176 0 0.235294 0 0.18 0.18 0.18 0.18 0.206176 0.000296078 -0.000587255 9.21569e-05 5e-05 0.000637255 0.000392157 0.000587255
5.972 0.194412 0 0.223529 0 0.168 0.168 0.168 0.168 0.194412 0.000276275 -0.000548039 9.2549e-05 5e-05 0.000598039 0.000372549 0.000548039
5.974 0.182647 0 0.211765 0 0.156 0.156 0.156 0.156 0.182647 0.000256471 -0.000508824 9.29412e-05 5e-05 0.000558824 0.000352941 0.000508824
5.976 0.170882 0 0.2 0 0.144 0.144 0.144 0.144 0.170882 0.000236667 -0.000469608 9.33333e-05 5e-05 0.000519608 0.000333333 0.000469608
5.978 0.159118 0 0.188235 0 0.132 0.132 0.132 0.132 0.159118 0.000216863 -0.000430392 9.37255e-05 5e-05 0.000480392 0.000313725 0.000430392
5.98 0.147353 0 0.176471 0 0.12 0.12 0.12 0.12 0.147353 0.000197059 -0.000391176 9.41176e-05 5e-05 0.000441176 0.000294118 0.000391176
5.982 0.135588 0 0.164706 0 0.108 0.108 0.108 0.108 0.135588 0.000177255 -0.000351961 9.45098e-05 5e-05 0.000401961 0.00027451 0.000351961
5.984 0.123824 0 0.152941 0 0.096 0.096 0.096 0.096 0.123824 0.000157451 -0.000312745 9.4902e-05 5e-05 0.000362745 0.000254902 0.000312745
5.986 0.112059 0 0.141176 0 0.084 0.084 0.084 0.084 0.112059 0.000137647 -0.000273529 9.52941e-05 5e-05 0.000323529 0.000235294 0.000273529
5.988 0.100294 0 0.129412 0 0.072 0.072 0.072 0.072 0.100294 0.000117843 -0.000234314 9.56863e-05 5e-05 0.000284314 0.000215686 0.000234314
5.99 0.0885294 0 0.117647 0 0.06 0.06 0.06 0.06 0.0885294 9.80392e-05 -0.000195098 9.60784e-05 5e-05 0.000245098 0.000196078 0.000195098
5.992 0.0767647 0 0.105882 0 0.048 0.048 0.048 0.048 0.0767647 7.82353e-05 -0.000155882 9.64706e-05 5e-05 0.000205882 0.000176471 0.000155882
5.994 0.065 0 0.0941176 0 0.036 0.036 0.036 0.036 0.065 5.84314e-05 -0.000116667 9.68627e-05 5e-05 0.000166667 0.000156863 0.000116667
5.996 0.0532353 0 0.0823529 0 0.024 0.024 0.024 0.024 0.0532353 3.86275e-05 -7.7451e-05 9.72549e-05 5e-05 0.000127451 0.000137255 7.7451e-05
5.998 0.0414706 0 0.0705882 0 0.012 0.012 0.012 0.012 0.0414706 1.88235e-05 -3.82353e-05 9.76471e-05 5e-05 8.82353e-05 0.000117647 3.82353e-05
6 0.0297059 0 0.0588235 0 2.63256e-12 2.63256e-12 2.63256e-12 2.63256e-12 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.002 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.004 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.006 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.008 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.01 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.012 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.014 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.016 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.018 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.02 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.022 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.024 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.026 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.028 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.03 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.032 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.034 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.036 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.038 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.04 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.042 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.044 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.046 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.048 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.05 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.052 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.054 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.056 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.058 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.06 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.062 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.064 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.066 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.068 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.07 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.072 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.074 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.076 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.078 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.08 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.082 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.084 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.086 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.088 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.09 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.092 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.094 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.096 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.098 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.1 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.102 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.104 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.106 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.108 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.11 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.112 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.114 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.116 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.118 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.12 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.122 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.124 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.126 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.128 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.13 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.132 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.134 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.136 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.138 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.14 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.142 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.144 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.146 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.148 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.15 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.152 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.154 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.156 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.158 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.16 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.162 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.164 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.166 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.168 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.17 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.172 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.174 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.176 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.178 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.18 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.182 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.184 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.186 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.188 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.19 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.192 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.194 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.196 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.198 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.2 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.202 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.204 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.206 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.208 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.21 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
6.212 0.0297059 0 0.0588235 0 0 0 0 0 0.0297059 -9.80392e-07 9.80392e-07 9.80392e-05 5e-05 4.90196e-05 9.80392e-05 -9.80392e-07
